gene,gene_name,gene_type,Log2 IP / Input Fold Change,ip_rpkm,input_rpkm
ENSG00000180198.11,RCC1,protein_coding,1.4760645281440608,25.1100334292,9.02625487136
ENSG00000158234.8,FAIM,protein_coding,-1.8879795263121195,2.45970043914,9.10375763705
ENSG00000260030.1,RP11-686F15.2,lincRNA,,0.0,0.0
ENSG00000234790.1,RP11-426L16.7,pseudogene,,0.0,0.0
ENSG00000230814.1,USP9YP24,pseudogene,,0.0,0.0
ENSG00000201747.1,U6,snRNA,,0.0,0.0
ENSG00000143753.8,DEGS1,protein_coding,-0.12791267181246194,51.199802560500004,55.9466178612
ENSG00000204576.7,PRR3,protein_coding,-0.0013713885338539347,2.5299032548800002,2.5323092587400002
ENSG00000113119.8,TMCO6,protein_coding,0.923780088635634,1.51923993648,0.8008309555959999
ENSG00000234842.1,AC007163.8,pseudogene,,0.0,0.0
ENSG00000236720.1,RP11-63B19.1,lincRNA,,0.0,0.0
ENSG00000101695.4,RNF125,protein_coding,-1.7093163499913644,0.590963230816,1.9324842086200003
ENSG00000265293.2,ARGFXP2,pseudogene,,0.0,0.0
ENSG00000105852.6,PON3,protein_coding,,0.0,0.0
ENSG00000140326.8,CDAN1,protein_coding,3.603311873888875,5.74221252155,0.47247007221299997
ENSG00000256258.1,RP11-495K9.9,lincRNA,,0.0,0.0
ENSG00000240680.1,AC016831.3,pseudogene,,0.0,0.0
ENSG00000271071.1,RP11-457M11.6,pseudogene,,0.0,0.0
ENSG00000122417.11,ODF2L,protein_coding,-1.7840779315607562,1.1785858528,4.05902938832
ENSG00000240012.1,SLC9A9-AS1,antisense,,0.0,0.0
ENSG00000265374.1,RP11-57J16.1,lincRNA,,0.0,0.0
ENSG00000188959.9,C9orf152,protein_coding,,0.0,0.0
ENSG00000252693.1,SNORA40,snoRNA,,0.0,0.0
ENSG00000249481.2,SPATS1,protein_coding,inf,0.150857191215,0.0
ENSG00000172543.3,CTSW,protein_coding,,0.0,0.0
ENSG00000202317.1,U1,snRNA,,0.0,0.0
ENSG00000181135.11,ZNF707,protein_coding,2.8208585366157264,0.190412770913,0.026948403407
ENSG00000254433.1,RP11-677I18.3,antisense,-inf,0.0,0.0531646992921
ENSG00000261665.2,TUBA8P2,pseudogene,,0.0,0.0
ENSG00000215802.3,RFKP1,pseudogene,,0.0,0.0
ENSG00000249990.1,RP11-474J18.2,pseudogene,,0.0,0.0
ENSG00000201026.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000132434.5,LANCL2,protein_coding,2.4286910441318934,12.416122830199999,2.30609474338
ENSG00000267099.1,NTF6G,pseudogene,,0.0,0.0
ENSG00000224100.1,AP001630.5,antisense,,0.0,0.0
ENSG00000257990.3,NF1P4,pseudogene,0.342709410349424,1.33711332161,1.0543927313600001
ENSG00000206723.1,U6,snRNA,,0.0,0.0
ENSG00000223740.1,RP11-760D2.4,pseudogene,,0.0,0.0
ENSG00000212549.1,RNA5SP354,rRNA,,0.0,0.0
ENSG00000203425.1,AC140061.6,pseudogene,,0.0,0.0
ENSG00000101577.5,LPIN2,protein_coding,2.1438659693548896,11.2171822408,2.53814139572
ENSG00000267761.2,CTD-2130O13.1,lincRNA,,0.0,0.0
ENSG00000265023.1,AC011450.1,miRNA,,0.0,0.0
ENSG00000224712.6,RP11-719K4.1,protein_coding,1.8760393941007953,59.708024012299994,16.2662921489
ENSG00000214696.3,AC007347.1,pseudogene,1.1919183299097247,14.365627982000001,6.28812904762
ENSG00000264880.1,RP11-805F19.1,processed_transcript,,0.0,0.0
ENSG00000251951.1,RN7SKP34,misc_RNA,,0.0,0.0
ENSG00000254423.1,RP11-351I21.7,pseudogene,,0.0,0.0
ENSG00000204427.7,ABHD16A,protein_coding,1.7570935327472166,2.9008950243799996,0.8582111538349999
ENSG00000168769.8,TET2,protein_coding,-0.3374708618450328,1.8960113489,2.3956853915400003
ENSG00000182500.7,ORAI1,protein_coding,3.306285370157614,0.7444373077709999,0.0752552944256
ENSG00000172171.6,TEFM,protein_coding,-0.6599016013877912,3.50972133385,5.54527146715
ENSG00000254884.1,RP11-682B13.2,pseudogene,,0.0,0.0
ENSG00000263967.1,MIR4290,miRNA,,0.0,0.0
ENSG00000215065.3,DUSP8P4,pseudogene,,0.0,0.0
ENSG00000230793.1,SMARCE1P5,pseudogene,-1.057462916923399,3.3396284582599995,6.95066264872
ENSG00000259866.1,RP11-177N22.2,pseudogene,,0.0,0.0
ENSG00000223903.1,AC009502.2,pseudogene,,0.0,0.0
ENSG00000232158.1,RP11-252O2.2,pseudogene,inf,0.7585275931190001,0.0
ENSG00000254400.1,RP11-732A19.8,antisense,,0.0,0.0
ENSG00000244945.1,RP11-1379J22.2,antisense,-inf,0.0,0.166793288094
ENSG00000251432.2,RP11-420A23.1,processed_transcript,-inf,0.0,0.390334083673
ENSG00000248560.1,CTB-14A14.2,pseudogene,1.235896001848657,0.7667514257279999,0.32554634526799997
ENSG00000184055.4,OR7E87P,pseudogene,,0.0,0.0
ENSG00000242076.1,IGKV1-33,IG_V_gene,,0.0,0.0
ENSG00000214797.3,RP11-1036E20.9,processed_transcript,,0.0,0.0
ENSG00000152266.2,PTH,protein_coding,,0.0,0.0
ENSG00000240666.1,MME-AS1,antisense,,0.0,0.0
ENSG00000271093.1,IGLCOR22-2,IG_C_pseudogene,,0.0,0.0
ENSG00000100628.7,ASB2,protein_coding,,0.0,0.0
ENSG00000250893.1,RP11-588L15.2,antisense,,0.0,0.0
ENSG00000171435.9,KSR2,protein_coding,3.0988432704497946,1.27634700236,0.148978633517
ENSG00000237460.2,RP11-233E12.1,lincRNA,,0.0,0.0
ENSG00000214110.3,LDHAP4,pseudogene,0.4741625210674116,55.7118360457,40.1060905206
ENSG00000267062.1,CTD-2659N19.10,antisense,,0.0,0.0
ENSG00000152284.4,TCF7L1,protein_coding,-inf,0.0,0.010835256264500001
ENSG00000079819.11,EPB41L2,protein_coding,0.15497920939927265,6.82629916084,6.131008616340001
ENSG00000214787.4,MS4A4E,protein_coding,,0.0,0.0
ENSG00000223882.1,ABCC5-AS1,antisense,,0.0,0.0
ENSG00000255312.1,OR4C7P,pseudogene,,0.0,0.0
ENSG00000211510.2,AL590726.1,miRNA,inf,2.6423433787599997,0.0
ENSG00000234369.1,TATDN1P1,pseudogene,-3.0860320767719727,1.35086093982,11.470936269800001
ENSG00000251667.1,RP11-844P9.3,pseudogene,0.4989304280349165,4.80906496536,3.4030444309400005
ENSG00000238110.1,RP11-350E12.5,pseudogene,inf,1.6094595015200002,0.0
ENSG00000200120.1,Y_RNA,misc_RNA,-inf,0.0,1.6846754524399998
ENSG00000226144.2,RPS27AP3,pseudogene,,0.0,0.0
ENSG00000271530.1,RP1-24O22.5,pseudogene,,0.0,0.0
ENSG00000225883.2,RP11-574E24.2,pseudogene,1.0390614563495004,22.8331583119,11.1116184988
ENSG00000233222.2,RP11-216N14.9,antisense,,0.0,0.0
ENSG00000162692.6,VCAM1,protein_coding,,0.0,0.0
ENSG00000231535.1,LINC00278,lincRNA,,0.0,0.0
ENSG00000267452.1,RP11-1018N14.5,lincRNA,,0.0,0.0
ENSG00000225992.1,TRGVA,TR_V_pseudogene,,0.0,0.0
ENSG00000118873.10,RAB3GAP2,protein_coding,0.24337029003967822,11.096360763800002,9.373867504789999
ENSG00000210709.1,RNU6ATAC3P,snRNA,,0.0,0.0
ENSG00000244381.1,RP11-3K16.1,pseudogene,-0.5010695695623721,0.511602654185,0.7240520029649999
ENSG00000238976.1,AC004016.1,miRNA,,0.0,0.0
ENSG00000166292.7,TMEM100,protein_coding,-1.0310179787149079,0.829149132285,1.6943377545700002
ENSG00000202499.1,SNORD115-36,snoRNA,,0.0,0.0
ENSG00000227423.2,OR10U1P,pseudogene,,0.0,0.0
ENSG00000133808.4,MICALCL,protein_coding,1.083892925783428,0.20988063458099998,0.09901205761610002
ENSG00000104228.8,TRIM35,protein_coding,1.9330560342017467,9.97546204516,2.6123127551400005
ENSG00000176922.2,OR51S1,protein_coding,,0.0,0.0
ENSG00000221211.1,AC078794.1,miRNA,,0.0,0.0
ENSG00000145022.4,TCTA,protein_coding,1.8010571859862374,3.2367817234400005,0.9288405699690001
ENSG00000149124.6,GLYAT,protein_coding,-0.5010695876910065,0.17175231929999998,0.243074603598
ENSG00000169347.12,GP2,protein_coding,,0.0,0.0
ENSG00000260377.1,RP11-646E18.4,lincRNA,,0.0,0.0
ENSG00000227411.1,BAATP1,pseudogene,,0.0,0.0
ENSG00000055483.13,USP36,protein_coding,2.5558375760414727,7.4978777167600015,1.2751303384200001
ENSG00000269894.1,RP11-1020A11.1,sense_intronic,2.0838929231011214,1.30681112267,0.308246777198
ENSG00000182578.9,CSF1R,protein_coding,,0.0,0.0
ENSG00000258859.1,RP11-594C13.1,lincRNA,,0.0,0.0
ENSG00000233963.1,ATP8A2P3,pseudogene,inf,0.124671509352,0.0
ENSG00000177337.3,DLGAP1-AS1,antisense,-inf,0.0,0.0809863063161
ENSG00000228963.3,GS1-388B5.5,pseudogene,,0.0,0.0
ENSG00000233832.1,RP11-96F8.1,pseudogene,,0.0,0.0
ENSG00000087589.12,CASS4,protein_coding,1.7213228589430178,0.418908097412,0.127042473993
ENSG00000234676.1,RP11-337A23.3,antisense,,0.0,0.0
ENSG00000255086.1,RP11-336F14.1,pseudogene,,0.0,0.0
ENSG00000270359.1,RP11-2G1.3,pseudogene,,0.0,0.0
ENSG00000242153.2,OFD1P6Y,pseudogene,,0.0,0.0
ENSG00000105991.7,HOXA1,protein_coding,-2.0035699069552035,0.568671460779,2.2803214568400003
ENSG00000233071.3,RP4-635G19.1,pseudogene,,0.0,0.0
ENSG00000258681.1,RP11-8L8.1,pseudogene,,0.0,0.0
ENSG00000244294.2,RN7SL740P,misc_RNA,,0.0,0.0
ENSG00000112592.8,TBP,protein_coding,-0.03101315260658511,8.42656529024,8.60966947669
ENSG00000265873.1,MIR4289,miRNA,,0.0,0.0
ENSG00000241596.1,RP11-326J18.1,sense_intronic,,0.0,0.0
ENSG00000232504.4,AC105053.4,processed_transcript,,0.0,0.0
ENSG00000108849.3,PPY,protein_coding,,0.0,0.0
ENSG00000167302.5,ENTHD2,protein_coding,2.9010288680676464,1.8722159601700001,0.25064510971299997
ENSG00000133619.13,KRBA1,protein_coding,4.111972741074018,1.17265599612,0.06781776797809999
ENSG00000233764.1,Z95114.4,pseudogene,,0.0,0.0
ENSG00000164050.8,PLXNB1,protein_coding,3.6902874201743145,1.1205090466399998,0.08680168606689999
ENSG00000250080.1,CTB-88F18.2,pseudogene,,0.0,0.0
ENSG00000262316.1,RP11-433P17.1,pseudogene,0.33846576485329377,5.57667834223,4.4104941236
ENSG00000138161.8,CUZD1,protein_coding,-0.6865313079079073,1.0262976459100002,1.6517330141799997
ENSG00000148481.9,FAM188A,protein_coding,-0.79198370677227,10.1230270474,17.527551387
ENSG00000143184.4,XCL1,protein_coding,0.4989304510410077,0.528856124338,0.374235089973
ENSG00000202430.1,RNA5SP88,rRNA,,0.0,0.0
ENSG00000228414.2,AC010733.4,processed_transcript,,0.0,0.0
ENSG00000198732.6,SMOC1,protein_coding,2.822309819783865,12.5143823674,1.76933271447
ENSG00000234439.1,KRT18P2,pseudogene,inf,0.191291366322,0.0
ENSG00000254480.1,RP11-23F23.2,processed_transcript,-0.08603199863742948,1.0454489545999999,1.10968839654
ENSG00000266392.1,MIR4740,miRNA,,0.0,0.0
ENSG00000224252.1,AC113618.2,pseudogene,-inf,0.0,0.599127562217
ENSG00000237741.1,AC002368.4,antisense,,0.0,0.0
ENSG00000238450.1,snoU13,snoRNA,,0.0,0.0
ENSG00000236045.1,RP3-467K16.7,antisense,,0.0,0.0
ENSG00000221258.1,AC011465.1,miRNA,,0.0,0.0
ENSG00000224844.1,AC107079.1,lincRNA,,0.0,0.0
ENSG00000255730.1,BCKDHA,protein_coding,3.4300785500474937,2.80269482277,0.260027499819
ENSG00000259343.1,RP11-761I4.3,antisense,inf,0.179175295841,0.0
ENSG00000207834.1,D86994.2,miRNA,,0.0,0.0
ENSG00000205664.6,RP11-706O15.1,protein_coding,-inf,0.0,0.0125728246578
ENSG00000179073.5,TAAR3,pseudogene,,0.0,0.0
ENSG00000213983.7,AP1G2,protein_coding,2.1012269166193227,1.3670367644299999,0.31860153570599997
ENSG00000072756.12,TRNT1,protein_coding,-0.908797943154751,3.6942803092900003,6.935939336180001
ENSG00000257157.1,RP11-528M18.3,pseudogene,,0.0,0.0
ENSG00000236051.2,MYCBP2-AS1,antisense,inf,0.130786251158,0.0
ENSG00000214986.4,FAM25D,lincRNA,,0.0,0.0
ENSG00000055130.11,CUL1,protein_coding,1.4751927551865789,52.62676103020001,18.929074174100002
ENSG00000241839.5,PLEKHO2,protein_coding,3.1949242220965126,0.839061420651,0.0916274770151
ENSG00000249563.1,RP11-751L19.1,pseudogene,0.5280767761021806,0.44777141055299996,0.310519881345
ENSG00000258845.1,RP11-945F5.1,lincRNA,,0.0,0.0
ENSG00000258494.1,RP11-810K23.4,pseudogene,,0.0,0.0
ENSG00000263969.1,RN7SL678P,misc_RNA,,0.0,0.0
ENSG00000224904.1,RP5-934G17.6,pseudogene,,0.0,0.0
ENSG00000233848.1,RP3-348I23.2,antisense,,0.0,0.0
ENSG00000239500.2,RP1-169K13.3,pseudogene,,0.0,0.0
ENSG00000255854.1,PPIAL4B,protein_coding,,0.0,0.0
ENSG00000259734.1,RP11-182L7.1,antisense,,0.0,0.0
ENSG00000218208.1,RP11-367G18.2,pseudogene,-2.2670243758808843,54.4524171741,262.095461781
ENSG00000224351.2,CDKN2AIPNLP3,pseudogene,,0.0,0.0
ENSG00000231660.1,RPS8P6,pseudogene,,0.0,0.0
ENSG00000244139.2,RN7SL397P,misc_RNA,,0.0,0.0
ENSG00000269524.1,CTB-83J4.1,lincRNA,,0.0,0.0
ENSG00000253573.1,RP11-351C8.1,lincRNA,,0.0,0.0
ENSG00000114062.13,UBE3A,protein_coding,-0.11631726153059353,24.1559650281,26.1842040625
ENSG00000253445.1,CTB-79E8.2,antisense,,0.0,0.0
ENSG00000238478.1,U6,snRNA,,0.0,0.0
ENSG00000227054.1,FDX1P2,pseudogene,,0.0,0.0
ENSG00000123243.10,ITIH5,protein_coding,2.6598869705568458,0.213297337176,0.033750457987
ENSG00000252917.1,SNORA74,snoRNA,,0.0,0.0
ENSG00000188811.8,NHLRC3,protein_coding,-0.9746182297884274,2.8890667014,5.67736596931
ENSG00000254501.1,AP003068.9,antisense,,0.0,0.0
ENSG00000264189.1,CTD-2533G20.1,pseudogene,,0.0,0.0
ENSG00000271586.1,RP11-52M17.1,pseudogene,,0.0,0.0
ENSG00000205884.2,DEFB136,protein_coding,,0.0,0.0
ENSG00000120327.4,PCDHB14,protein_coding,inf,0.328600269243,0.0
ENSG00000117114.15,LPHN2,protein_coding,1.5194846525711658,60.9818487958,21.271108772799998
ENSG00000111424.6,VDR,protein_coding,3.8200516272054887,6.366623109530001,0.450774163928
ENSG00000259242.1,AC002306.1,antisense,,0.0,0.0
ENSG00000267330.1,AC131056.5,lincRNA,,0.0,0.0
ENSG00000161082.8,CELF5,protein_coding,-inf,0.0,0.0566324582643
ENSG00000236366.1,RP11-440G9.1,lincRNA,0.4989304250625347,0.105001417912,0.0743022799185
ENSG00000225826.1,LINC00626,lincRNA,,0.0,0.0
ENSG00000234977.1,AC074389.7,lincRNA,,0.0,0.0
ENSG00000134686.12,PHC2,protein_coding,3.1064792450684546,5.24499339509,0.608977871568
ENSG00000224228.1,RP1-15D23.2,antisense,,0.0,0.0
ENSG00000117602.6,RCAN3,protein_coding,-0.23922706333884713,4.9019731452099995,5.78609352954
ENSG00000257668.1,RP11-58A17.2,pseudogene,-1.0860320863963389,0.24891641498300002,0.528423072216
ENSG00000196873.11,CBWD3,protein_coding,-1.4794979567867628,7.873376050319999,21.955041297199998
ENSG00000211956.2,IGHV4-34,IG_V_gene,,0.0,0.0
ENSG00000257954.1,RP11-161H23.10,pseudogene,-0.7234619800215518,1.116655957,1.84375471441
ENSG00000223318.1,RNA5SP111,rRNA,,0.0,0.0
ENSG00000189229.10,AC069277.2,lincRNA,,0.0,0.0
ENSG00000139985.5,ADAM21,protein_coding,1.8912478281325662,1.8968888816900003,0.511351536787
ENSG00000251597.1,RP11-461C13.2,pseudogene,,0.0,0.0
ENSG00000090971.4,NAT14,protein_coding,1.7213228712285464,0.778886050905,0.236213170942
ENSG00000117090.9,SLAMF1,protein_coding,,0.0,0.0
ENSG00000103876.7,FAH,protein_coding,1.4275175611166093,0.6053058588419999,0.22503458677700003
ENSG00000201113.1,U6,snRNA,,0.0,0.0
ENSG00000200224.1,U6,snRNA,,0.0,0.0
ENSG00000244214.1,RP11-298O21.7,lincRNA,,0.0,0.0
ENSG00000225673.3,RP11-641C17.3,pseudogene,-0.5010695890423791,1.63295923273,2.31106584282
ENSG00000205496.1,OR51A2,protein_coding,,0.0,0.0
ENSG00000271635.1,RP11-68E19.1,pseudogene,,0.0,0.0
ENSG00000196131.6,VN1R2,protein_coding,,0.0,0.0
ENSG00000214067.2,RP11-549L6.2,pseudogene,,0.0,0.0
ENSG00000250280.2,RP11-305O6.3,sense_intronic,0.17700233232770424,0.278382919848,0.246240551027
ENSG00000268006.1,PTOV1-AS1,antisense,1.2334277454717055,0.6968829224330001,0.296388311838
ENSG00000230931.2,GXYLT1P1,pseudogene,,0.0,0.0
ENSG00000197430.6,OPALIN,protein_coding,,0.0,0.0
ENSG00000213326.4,RPS7P11,pseudogene,-1.2405420238600375,94.53717437450001,223.379326703
ENSG00000078898.6,BPIFB2,protein_coding,,0.0,0.0
ENSG00000211921.1,IGHD5-12,IG_D_gene,,0.0,0.0
ENSG00000176826.11,FKBP9L,pseudogene,2.7086897006342467,10.4159413806,1.59331512289
ENSG00000261141.1,RP11-303E16.5,antisense,,0.0,0.0
ENSG00000251587.1,LDHAP1,pseudogene,-0.4486021504884498,3.3969177321900004,4.63583246461
ENSG00000258857.1,RP11-247L20.3,lincRNA,-inf,0.0,1.35835107243
ENSG00000213221.4,DNLZ,protein_coding,2.0838929786332465,0.229659269703,0.054171353294
ENSG00000249494.1,CTB-161M19.4,antisense,,0.0,0.0
ENSG00000250505.1,AC006499.3,pseudogene,,0.0,0.0
ENSG00000211847.1,TRAJ42,TR_J_gene,,0.0,0.0
ENSG00000187944.2,C2orf66,protein_coding,-inf,0.0,0.102132185482
ENSG00000249169.1,CTC-529L17.1,lincRNA,,0.0,0.0
ENSG00000123612.10,ACVR1C,protein_coding,-0.5046898875843004,0.267618546989,0.379702103498
ENSG00000253663.1,NPM1P52,pseudogene,-inf,0.0,0.201363574789
ENSG00000230912.1,RP3-508I15.10,antisense,,0.0,0.0
ENSG00000237388.2,OR4A47,protein_coding,,0.0,0.0
ENSG00000121053.5,EPX,protein_coding,,0.0,0.0
ENSG00000205644.5,CTD-2375G15.1,pseudogene,inf,0.27670108978,0.0
ENSG00000259087.1,RP11-356O9.2,processed_transcript,,0.0,0.0
ENSG00000240328.1,RP11-841C19.1,pseudogene,,0.0,0.0
ENSG00000179057.9,IGSF22,protein_coding,,0.0,0.0
ENSG00000259086.2,RP11-134E15.2,pseudogene,-0.7234619764579425,12.8527350077,21.2216578942
ENSG00000224366.1,AC138472.4,pseudogene,,0.0,0.0
ENSG00000231816.1,RP4-782L23.1,lincRNA,,0.0,0.0
ENSG00000268032.2,CTB-52I2.4,pseudogene,2.774248244669659,63.6204468924,9.29961091076
ENSG00000241757.2,RN7SL714P,misc_RNA,,0.0,0.0
ENSG00000163964.9,PIGX,protein_coding,-0.2585582662510119,5.942715504750001,7.109167283189999
ENSG00000263004.1,RP11-166P13.3,lincRNA,1.083892928468277,0.846666362741,0.399418358443
ENSG00000253153.1,KB-1562D12.3,pseudogene,0.4989304286505294,1.5028327948,1.06345137935
ENSG00000226860.1,AC109638.1,pseudogene,0.498930427753425,2.21956843402,1.57063588335
ENSG00000199424.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000241449.1,RP11-545G3.1,lincRNA,,0.0,0.0
ENSG00000124467.14,PSG8,protein_coding,-inf,0.0,0.041673333503900005
ENSG00000259648.1,RP11-643G16.4,pseudogene,-inf,0.0,0.802131874628
ENSG00000233605.1,AC073628.1,lincRNA,,0.0,0.0
ENSG00000236233.3,RP11-12A20.7,pseudogene,1.6364339379224093,1.06566708903,0.34277240562899997
ENSG00000215231.3,CTD-2247C11.3,lincRNA,,0.0,0.0
ENSG00000181690.3,PLAG1,protein_coding,-1.2525070634429978,1.50532888109,3.5865227493900003
ENSG00000226407.1,RP11-490O24.1,pseudogene,,0.0,0.0
ENSG00000270081.1,RP5-935K16.1,lincRNA,-0.7663991021066623,5.29583070146,9.0083076851
ENSG00000235579.1,AC007283.4,pseudogene,,0.0,0.0
ENSG00000262708.1,RP11-411G7.2,pseudogene,,0.0,0.0
ENSG00000006128.7,TAC1,protein_coding,0.1776543917440061,1.63007959139,1.44121744159
ENSG00000215378.3,DEFT1P,pseudogene,,0.0,0.0
ENSG00000175911.4,AC127496.1,protein_coding,2.8208585387636,0.669040761564,0.09468682286939999
ENSG00000164402.9,SEPT8,protein_coding,1.3556360950348685,19.013532931,7.429775537799999
ENSG00000260777.1,CTD-2008P7.1,lincRNA,inf,0.4395854699,0.0
ENSG00000103187.5,COTL1,protein_coding,1.4830215103833324,1.65942393574,0.593640321041
ENSG00000224533.3,TMLHE-AS1,antisense,1.0838929289240613,0.223955213273,0.10565179810900001
ENSG00000235504.1,RP3-453D15.1,processed_transcript,,0.0,0.0
ENSG00000213235.3,EEF1A1P16,pseudogene,1.546398288418059,504.73059704599996,172.80144214700002
ENSG00000232177.1,MTND4P24,pseudogene,-inf,0.0,0.429677324991
ENSG00000250261.1,AC007050.18,pseudogene,,0.0,0.0
ENSG00000169019.9,COMMD8,protein_coding,-1.2883275805994732,5.793276614330001,14.1497742636
ENSG00000249175.1,CTC-484P3.3,antisense,,0.0,0.0
ENSG00000249395.2,RP11-697M17.1,lincRNA,-2.308424503897083,0.327592979895,1.62270511431
ENSG00000188477.8,AC003003.5,sense_intronic,,0.0,0.0
ENSG00000130224.10,LRCH2,protein_coding,-0.9417675260426155,4.82294329025,9.26429615088
ENSG00000254727.1,PTP4A1P6,pseudogene,,0.0,0.0
ENSG00000258026.1,RP11-543H12.1,antisense,,0.0,0.0
ENSG00000168032.4,ENTPD3,protein_coding,,0.0,0.0
ENSG00000125741.4,OPA3,protein_coding,2.509499678948233,3.2958574482599996,0.578806956255
ENSG00000223265.1,U6,snRNA,,0.0,0.0
ENSG00000219814.2,XX-C2158C6.2,pseudogene,-inf,0.0,0.370702005874
ENSG00000259060.1,AL163195.3,processed_transcript,,0.0,0.0
ENSG00000250723.1,RP11-79E3.2,processed_transcript,,0.0,0.0
ENSG00000223330.1,U6,snRNA,,0.0,0.0
ENSG00000267145.1,AC006116.14,pseudogene,,0.0,0.0
ENSG00000111678.5,C12orf57,protein_coding,-0.4362993174404902,0.55856628024,0.755812197024
ENSG00000258423.1,RP11-280K24.2,pseudogene,,0.0,0.0
ENSG00000157093.4,LYZL4,protein_coding,,0.0,0.0
ENSG00000112742.5,TTK,protein_coding,-1.245325421889143,14.9652161745,35.4783407868
ENSG00000249148.2,AC006445.7,pseudogene,,0.0,0.0
ENSG00000259056.1,DUXAP1,pseudogene,-inf,0.0,0.368294849992
ENSG00000266144.1,MIR4654,miRNA,,0.0,0.0
ENSG00000113889.7,KNG1,protein_coding,inf,0.06448196499509999,0.0
ENSG00000258550.1,RP11-280K24.3,pseudogene,,0.0,0.0
ENSG00000252496.1,RNA5SP33,rRNA,,0.0,0.0
ENSG00000163956.6,LRPAP1,protein_coding,2.8100278459599615,3.28612550052,0.468577547832
ENSG00000241946.1,RP11-496B10.1,pseudogene,,0.0,0.0
ENSG00000229334.1,AC046143.3,antisense,,0.0,0.0
ENSG00000224476.3,RPL36P16,pseudogene,,0.0,0.0
ENSG00000180257.8,ZNF816,protein_coding,-0.2326280374644481,3.19177634417,3.7502521503099997
ENSG00000230495.1,RP11-462D18.2,pseudogene,,0.0,0.0
ENSG00000233619.1,AC006328.9,pseudogene,,0.0,0.0
ENSG00000176108.5,CHMP6,protein_coding,inf,0.658832022303,0.0
ENSG00000243016.1,RP11-305F5.2,pseudogene,,0.0,0.0
ENSG00000239148.1,U8,snoRNA,,0.0,0.0
ENSG00000267159.1,AC005391.2,antisense,,0.0,0.0
ENSG00000254341.1,SNORD87,sense_overlapping,-inf,0.0,2.20976909995
ENSG00000257151.1,RP11-701H24.2,lincRNA,,0.0,0.0
ENSG00000230157.1,ATP5G1P1,pseudogene,,0.0,0.0
ENSG00000198315.5,ZKSCAN8,protein_coding,-0.2840610463093129,8.036948807060002,9.78592983504
ENSG00000005381.6,MPO,protein_coding,,0.0,0.0
ENSG00000158079.10,PTPDC1,protein_coding,0.7234247957666398,2.36537339751,1.43260725117
ENSG00000237167.1,AC128709.2,lincRNA,,0.0,0.0
ENSG00000144120.8,TMEM177,protein_coding,1.0224923790689204,2.13942929205,1.05316656056
ENSG00000233710.1,RP4-808O4.2,pseudogene,,0.0,0.0
ENSG00000204611.2,ZNF616,protein_coding,0.20400370109120652,7.42012512523,6.441692589500001
ENSG00000270763.1,RP11-122G11.1,pseudogene,,0.0,0.0
ENSG00000256923.1,RP11-449P1.1,lincRNA,,0.0,0.0
ENSG00000229930.1,RP11-504P24.5,pseudogene,-3.3329054719837736,0.9895195350570001,9.97077445204
ENSG00000254370.1,RP11-181B11.1,sense_intronic,,0.0,0.0
ENSG00000224869.1,AC062016.1,pseudogene,,0.0,0.0
ENSG00000066422.4,ZBTB11,protein_coding,-0.19573699951088724,8.174760232639999,9.36262721394
ENSG00000199226.1,RNU6-50,snRNA,,0.0,0.0
ENSG00000188467.6,SLC24A5,protein_coding,,0.0,0.0
ENSG00000256462.1,RP11-116G8.5,antisense,,0.0,0.0
ENSG00000211673.2,IGLV3-1,IG_V_gene,,0.0,0.0
ENSG00000260522.1,RP11-352B15.5,pseudogene,inf,2.7638304632499997,0.0
ENSG00000109956.8,B3GAT1,protein_coding,2.324901018153625,0.821378357819,0.163937501609
ENSG00000199796.1,U6,snRNA,,0.0,0.0
ENSG00000205047.3,FLJ00104,protein_coding,3.0838929193895672,1.45603177506,0.171722254092
ENSG00000205267.4,DGAT2L7P,pseudogene,,0.0,0.0
ENSG00000261666.1,LINC00560,lincRNA,,0.0,0.0
ENSG00000225746.4,AL132709.5,lincRNA,,0.0,0.0
ENSG00000253186.2,RP11-726G23.3,pseudogene,,0.0,0.0
ENSG00000267557.1,CTC-379B2.4,antisense,,0.0,0.0
ENSG00000070366.8,SMG6,protein_coding,2.980173009761992,6.9032424725,0.874846099375
ENSG00000252424.1,RNA5SP384,rRNA,,0.0,0.0
ENSG00000169245.4,CXCL10,protein_coding,,0.0,0.0
ENSG00000213608.5,SLC25A14P1,pseudogene,0.4989304528370714,0.8015108373309999,0.567174068987
ENSG00000219559.1,RP11-346C16.4,pseudogene,-inf,0.0,0.38670958889
ENSG00000267676.1,THA1P,pseudogene,,0.0,0.0
ENSG00000105173.9,CCNE1,protein_coding,1.0346190764497056,23.7200658136,11.5788256251
ENSG00000159189.7,C1QC,protein_coding,,0.0,0.0
ENSG00000230992.2,FAM201B,pseudogene,-inf,0.0,0.39169480194300005
ENSG00000186854.6,TRABD2A,protein_coding,-0.38984608201782617,0.20509747043200002,0.268729700688
ENSG00000237026.1,RP11-328P23.2,pseudogene,,0.0,0.0
ENSG00000110881.7,ASIC1,protein_coding,3.987898992773979,2.8264134048000003,0.178138777526
ENSG00000129473.5,BCL2L2,protein_coding,1.1552861200852447,4.48370867307,2.01308267408
